,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,logdir
0,1.5064622457922623e-05,,,1714328510,,True,101,c313e756,2024-04-28_20-21-50,0.0016417503356933594,8392.480040311813,940918,virtualHerbert,139.11.222.16,8392.480040311813,101,0.010716295704927558,50,c313e756
1,0.034763949972687634,,49.0,1714321809,,True,50,c645b3cd,2024-04-28_18-30-09,33.747766971588135,1689.1269307136536,941061,virtualHerbert,139.11.222.16,1689.1269307136536,50,0.02449869495999841,200,c645b3cd
2,1.5393184782323787e-05,,,1714322832,,True,101,1ef2151f,2024-04-28_18-47-12,0.0016467571258544922,2708.0950858592987,942152,virtualHerbert,139.11.222.16,2708.0950858592987,101,0.08483345748827312,200,1ef2151f
3,2.844487020454917,,49.0,1714321811,,True,50,3c494154,2024-04-28_18-30-11,33.44523096084595,1686.0914022922516,942238,virtualHerbert,139.11.222.16,1686.0914022922516,50,0.0002100335467060991,250,3c494154
4,4.171065212608052e-05,,,1714328711,,True,101,d871f822,2024-04-28_20-25-11,0.001600503921508789,8583.522466182709,942323,virtualHerbert,139.11.222.16,8583.522466182709,101,0.4167541120237703,50,d871f822
5,2.571814837156751e-05,,,1714324055,,True,101,88393e45,2024-04-28_19-07-35,0.0017032623291015625,3925.1852581501007,942409,virtualHerbert,139.11.222.16,3925.1852581501007,101,0.023283521367172728,150,88393e45
6,2.9454674908320384,,49.0,1714324607,,True,50,8b35ac9c,2024-04-28_19-16-47,75.33137440681458,4474.935876607895,942493,virtualHerbert,139.11.222.16,4474.935876607895,50,0.0009518823489861121,50,8b35ac9c
7,,,,1714322852,,True,101,449b27e0,2024-04-28_18-47-32,0.003672361373901367,2717.055107831955,942578,virtualHerbert,139.11.222.16,2717.055107831955,101,0.01925817714859953,200,449b27e0
8,2.846611887957639,,49.0,1714322102,,True,50,8827be9d,2024-04-28_18-35-02,38.836188316345215,1965.2792723178864,942663,virtualHerbert,139.11.222.16,1965.2792723178864,50,0.0021370217412996734,150,8827be9d
9,0.00012855851283345715,,,1714322662,,True,101,3a48485d,2024-04-28_18-44-22,0.0060689449310302734,2522.6717586517334,942750,virtualHerbert,139.11.222.16,2522.6717586517334,101,0.03024609859289819,250,3a48485d
10,,,,1714324069,,True,101,2fccda8f,2024-04-28_19-07-49,0.0016291141510009766,3926.251262664795,942835,virtualHerbert,139.11.222.16,3926.251262664795,101,0.01285703275549322,150,2fccda8f
11,2.9428522650976863,,49.0,1714324931,,True,50,2eb7cd68,2024-04-28_19-22-11,75.22127723693848,4786.579389810562,942920,virtualHerbert,139.11.222.16,4786.579389810562,50,0.00039507456270501895,50,2eb7cd68
